search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20070401&after=publication:20070101&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US7167615B1,Resonant waveguide-grating filters and sensors and methods for making and using same ,"Board Of Regents, The University Of Texas System","Debra D. Wawro, Sorin Tibuleac, Robert Magnusson",1999-11-05,2000-11-06,2007-01-23,2007-01-23,https://patents.google.com/patent/US7167615B1/en
US7189359B2,Electrowetting electrode device with electromagnetic field for actuation of magnetic-bead biochemical detection system ,"National Tsing Hua University, Precision Instrument Development Center Of National Science Council","Shih-Jun Yuan, Jing-Tang Yang, Jer-Liang Yeh, Chih-Sheng Yu, Yi-Chiuen Hu, Chien-Jen Chen",2003-07-29,2004-07-28,2007-03-13,2007-03-13,https://patents.google.com/patent/US7189359B2/en
US7190734B2,Space-time coded transmissions within a wireless communication network ,Regents Of The University Of Minnesota,"Georgios B. Giannakis, Shengli Zhou",2001-05-25,2002-05-28,2007-03-13,2007-03-13,https://patents.google.com/patent/US7190734B2/en
US7160532B2,Carbon nanotube array and method for forming same ,"Tsinghua University, Hon Hai Precision Ind. Co., Ltd.","Liang Liu, Shoushan Fan",2003-03-19,2003-04-10,2007-01-09,2007-01-09,https://patents.google.com/patent/US7160532B2/en
US7196210B2,"Isoreticular metal-organic frameworks, process for forming the same, and systematic design of pore size and functionality therein, with application for gas storage ",The Regents Of The University Of Michigan,"Omar M. Yaghi, Mohamed Eddaoudi, Hailian Li, Jaheon Kim, Nathaniel Rosi",2001-04-30,2005-05-02,2007-03-27,2007-03-27,https://patents.google.com/patent/US7196210B2/en
US7164152B2,Laser-irradiated thin films having variable thickness ,The Trustees Of Columbia University In The City Of New York,James Im,2003-09-16,2004-01-09,2007-01-16,2007-01-16,https://patents.google.com/patent/US7164152B2/en
US7175723B2,"Structure having nano-fibers on annular curved surface, method of making same and method of using same to adhere to a surface ",The Regents Of The University Of California,"Steven D. Jones, Ronald S. Fearing",2003-10-03,2004-10-04,2007-02-13,2007-02-13,https://patents.google.com/patent/US7175723B2/en
US7189961B2,Scanning beam device with detector assembly ,University Of Washington,"Richard S. Johnston, Charles D. Melville",2005-02-23,2005-02-23,2007-03-13,2007-03-13,https://patents.google.com/patent/US7189961B2/en
US7189503B2,Characterization of individual polymer molecules based on monomer-interface interactions ,"President And Fellows Of Harvard College, Regents Of The University Of California","Mark Akeson, Daniel Branton, George Church, David W. Deamer",1995-03-17,2003-12-18,2007-03-13,2007-03-13,https://patents.google.com/patent/US7189503B2/en
US7160913B2,Methods and kit for treating Parkinson's disease ,Thomas Jefferson University,Jay S. Schneider,2002-09-13,2003-09-11,2007-01-09,2007-01-09,https://patents.google.com/patent/US7160913B2/en
US7188069B2,Method for valuing intellectual property ,Syracuse University,Theodore Hagelin,2000-11-30,2000-11-30,2007-03-06,2007-03-06,https://patents.google.com/patent/US7188069B2/en
US7189259B2,Tissue material and process for bioprosthesis ,Clemson University,"Dan T. Simionescu, Narendra Vyavahare",2002-11-26,2003-11-24,2007-03-13,2007-03-13,https://patents.google.com/patent/US7189259B2/en
US7160200B2,Golf swing tempo measurement system ,Yale University,Robert D Grober,2004-09-22,2004-09-22,2007-01-09,2007-01-09,https://patents.google.com/patent/US7160200B2/en
US7172886B2,Biosynthesis of isopentenyl pyrophosphate ,The Regents Of The University Of California,"Jay Keasling, Vincent Martin, Douglas Pitera, Seon-Won Kim, Sydnor T. Withers, III, Yasuo Yoshikuni, Jack Newman, Artem Valentinovich Khlebnikov",2001-12-06,2001-12-06,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172886B2/en
US7186302B2,"Fabrication of nonpolar indium gallium nitride thin films, heterostructures and devices by metalorganic chemical vapor deposition ","The Regents Of The University Of California, The Agency Of Industrial Science And Technology","Arpan Chakraborty, Benjamin A. Haskell, Stacia Keller, James Stephen Speck, Steven P. DenBaars, Shuji Nakamura, Umesh Kumar Mishra",2002-12-16,2005-05-06,2007-03-06,2007-03-06,https://patents.google.com/patent/US7186302B2/en
US7193128B2,Methods for generating or increasing revenues from crops ,"Chromatin, Inc., University Of Chicago","Gregory P. Copenhaver, Kevin Keith, Daphne Preuss",1997-06-03,2002-06-12,2007-03-20,2007-03-20,https://patents.google.com/patent/US7193128B2/en
US7162741B2,System and methods for intrusion detection with dynamic window sizes ,The Trustees Of Columbia University In The City Of New York,"Eleazar Eskin, Salvatore J. Stolfo",2001-07-30,2002-07-30,2007-01-09,2007-01-09,https://patents.google.com/patent/US7162741B2/en
US7175626B2,Dynamic compression device and driving tool ,Board Of Regents Of The University Of Nebraska,James R. Neff,2004-06-15,2004-06-15,2007-02-13,2007-02-13,https://patents.google.com/patent/US7175626B2/en
US7181437B2,Associative database scanning and information retrieval ,Washington University,"Ronald S. Indeck, Ron Kaplan Cytron, Mark Allen Franklin",2000-04-07,2003-11-24,2007-02-20,2007-02-20,https://patents.google.com/patent/US7181437B2/en
US7170778B2,High speed low power magnetic devices based on current induced spin-momentum transfer ,New York University,"Andrew Kent, Enrique Gonzalez Garcia, Barbaros Ozyilmaz",2003-08-19,2005-10-13,2007-01-30,2007-01-30,https://patents.google.com/patent/US7170778B2/en
US7187441B1,Particle analysis system and method ,The Texas A&M University System,"Eva Sevick-Muraca, Joseph Pierce, Steven Richter, Rajesh Shinde, Ganesh Balgi, Jeffrey Kao, Huabei Jiang",1996-11-08,1997-11-07,2007-03-06,2007-03-06,https://patents.google.com/patent/US7187441B1/en
US7184821B2,Monitoring thoracic fluid changes ,Regents Of The University Of Minnesota,"Andres Belalcazar, Robert Patterson",2003-12-03,2003-12-03,2007-02-27,2007-02-27,https://patents.google.com/patent/US7184821B2/en
US7162305B2,Functional electrical stimulation system ,The Hong Kong Polytechnic University,"Kai-Yu Tong, Arthur F. T. Mak, Kelvin T. Y. Leung",2002-10-23,2002-10-23,2007-01-09,2007-01-09,https://patents.google.com/patent/US7162305B2/en
US7164968B2,Robotic scrub nurse ,The Trustees Of Columbia University In The City Of New York,"Michael R. Treat, Martin T. Lichtman, David M. Brady",2002-04-05,2003-04-07,2007-01-16,2007-01-16,https://patents.google.com/patent/US7164968B2/en
US7197326B2,Adaptive local wireless communication system ,The Regents Of The University Of California,Anthony Acampora,1999-09-17,2003-11-24,2007-03-27,2007-03-27,https://patents.google.com/patent/US7197326B2/en
US7172297B2,High dynamic range display devices ,The University Of British Columbia,"Lorne Whitehead, Greg Ward, Wolfgang Stuerzlinger, Helge Seetzen",2001-02-27,2006-02-10,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172297B2/en
US7175843B2,Methods for selectively stimulating proliferation of T cells ,"Genetics Institute, Llc, Regents Of The University Of Michigan, The United States Of America As Represented By The Secretary Of The Navy","Carl H. June, Craig B. Thompson, Gary J. Nabel, Gary S. Gray, Paul D. Rennert",1994-06-03,2006-03-02,2007-02-13,2007-02-13,https://patents.google.com/patent/US7175843B2/en
US7171272B2,Sound-processing strategy for cochlear implants ,University Of Melbourne,"Peter John Blamey, Collette McKay, Hugh McDermott",2000-08-21,2001-08-20,2007-01-30,2007-01-30,https://patents.google.com/patent/US7171272B2/en
US7195780B2,Nanoparticle delivery system ,University Of Florida,"Donn M. Dennis, Charles R. Martin, Richard J. Rogers, Jon D. Stewart",2002-10-21,2002-10-21,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195780B2/en
US7161050B2,"Method and apparatus for synthesizing olefins, alcohols, ethers, and aldehydes ","Grt, Inc., The Regents Of The University Of California","Jeffrey H. Sherman, Eric W. McFarland, Michael J. Weiss, Ivan Marc Lorkovic, Leroy E. Laverman, Shouli Sun, Dieter J. Schaefer, Galen Stucky, Peter Ford",2001-06-20,2003-08-19,2007-01-09,2007-01-09,https://patents.google.com/patent/US7161050B2/en
US7187968B2,Apparatus for acquiring and transmitting neural signals and related methods ,Duke University,"Patrick D. Wolf, Miguel A. L. Nicolelis, James C. Morizio, John K. Chapin",2003-10-23,2003-10-23,2007-03-06,2007-03-06,https://patents.google.com/patent/US7187968B2/en
US7171252B1,"Methods, computer program products, and devices for calibrating chronically tissue implanted sensors using chronically tissue ","Sicel Technologies, Inc., North Carolina State University","Charles W. Scarantino, H. Troy Nagle, Chang-Soo Kim, Stefan Ufer, Jason Fiering, Bahram Ghaffarzadeh Kermani",1998-09-30,2000-03-29,2007-01-30,2007-01-30,https://patents.google.com/patent/US7171252B1/en
US7195993B2,Methods of fabricating gallium nitride semiconductor layers by lateral growth into trenches ,North Carolina State University,"Tsvetanka Zheleva, Darren B. Thomson, Scott A. Smith, Kevin J. Linthicum, Thomas Gehrke, Robert F. Davis",1998-06-10,2004-08-10,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195993B2/en
US7195036B2,Thermal micro-valves for micro-integrated devices ,The Regents Of The University Of Michigan,"Mark A. Burns, Rohit Pal",2002-11-04,2003-10-30,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195036B2/en
US7177832B1,System and method for performing a progressive second price auction technique ,The Trustees Of Columbia University In The City Of New York,"Nemo Semret, Aurel A. Lazar",1999-03-23,1999-03-23,2007-02-13,2007-02-13,https://patents.google.com/patent/US7177832B1/en
US7196124B2,Elastomeric material compositions obtained from castor oil and epoxidized soybean oil ,Texas Tech University,"Harry W. Parker, Richard W. Tock, Fang Qiao, Ronald S. Lenox",2003-01-08,2004-01-08,2007-03-27,2007-03-27,https://patents.google.com/patent/US7196124B2/en
US7193608B2,Collaborative pointing devices ,York University,Wolfgang Stuerzlinger,2003-05-27,2003-05-27,2007-03-20,2007-03-20,https://patents.google.com/patent/US7193608B2/en
US7189471B2,Solid oxide MEMS-based fuel cells ,The Regents Of The University Of California,"Alan F. Jankowksi, Jeffrey D. Morse",1999-02-01,2003-08-08,2007-03-13,2007-03-13,https://patents.google.com/patent/US7189471B2/en
US7161665B2,High resolution imaging fountain flow cytometry ,University Of Wyoming,Paul E. Johnson,2002-12-18,2004-05-19,2007-01-09,2007-01-09,https://patents.google.com/patent/US7161665B2/en
US7196068B2,Method for treating cancer using p38/JTV-1 and method for screening pharmaceutical composition for treating cancer ,Seoul National University Industry Foundation,"Sunghoon Kim, Bum-Joon Park",2003-03-03,2003-06-18,2007-03-27,2007-03-27,https://patents.google.com/patent/US7196068B2/en
US7192818B1,Polysilicon thin film fabrication method ,National Taiwan University,"Si-Chen Lee, Chao-Yu Meng, Hsu-Yu Chang",2005-09-22,2005-09-22,2007-03-20,2007-03-20,https://patents.google.com/patent/US7192818B1/en
US7172869B2,Methods for transfecting T cells ,"The United States Of America As Represented By The Secretary Of The Navy, The Regents Of The University Of Michigan","Carl H. June, Thompson B. Craig, Suil Kim",1995-05-04,2004-04-20,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172869B2/en
US7182602B2,Whole-body mathematical model for simulating intracranial pressure dynamics ,The University Of Vermont And State Agricultural College,"William D. Lakin, Paul L. Penar, Scott A. Stevens, Bruce I. Tranmer",2002-09-10,2003-09-09,2007-02-27,2007-02-27,https://patents.google.com/patent/US7182602B2/en
US7185697B2,Electroosmotic microchannel cooling system ,Board Of Trustees Of The Leland Stanford Junior University,"Kenneth E. Goodson, Chuan-Hua Chen, David E. Huber, Linan Jiang, Thomas W. Kenny, Jae-Mo Koo, Daniel J. Laser, James C. Mikkelsen, Juan G. Santiago, Evelyn Ning-Yi Wang, Shulin Zeng, Lian Zhang",2001-09-28,2004-09-02,2007-03-06,2007-03-06,https://patents.google.com/patent/US7185697B2/en
US7164138B2,High-efficiency neutron detectors and methods of making same ,The Regents Of The University Of Michigan,"Douglas S. McGregor, Raymond Klann",2002-10-29,2003-10-29,2007-01-16,2007-01-16,https://patents.google.com/patent/US7164138B2/en
US7183089B2,Method for enhancing production of isoprenoid compounds ,The Regents Of The University Of California,"Jay D. Keasling, Jack D. Newman, Douglas J. Pitera",2004-05-21,2005-05-20,2007-02-27,2007-02-27,https://patents.google.com/patent/US7183089B2/en
US7179893B2,Recombinant anti-TNF-α antibodies ,"New York University, Centocor, Inc.","Junming Le, Jan Vilcek, Peter Daddona, John Ghrayeb, David Knight, Scott Siegel",1991-03-18,2006-04-07,2007-02-20,2007-02-20,https://patents.google.com/patent/US7179893B2/en
US7162008B2,Method for the planning and delivery of radiation therapy ,"University Of Maryland, Baltimore","Matt A. Earl, David M. Shepard, Xinsheng Yu",2001-12-03,2002-12-03,2007-01-09,2007-01-09,https://patents.google.com/patent/US7162008B2/en
US7161331B2,Boost converter utilizing bi-directional magnetic energy transfer of coupling inductor ,Yuan Ze University,"Rong-Jong Wai, Rou-Yong Duan",2005-04-11,2005-04-11,2007-01-09,2007-01-09,https://patents.google.com/patent/US7161331B2/en
US7190461B2,"Method and apparatus for determining a bidirectional reflectance distribution function, subsurface scattering or a bidirectional texture function of a subject ",New York University,"Jefferson Y. HAN, Kenneth Perlin",2002-07-17,2004-06-01,2007-03-13,2007-03-13,https://patents.google.com/patent/US7190461B2/en
US7177792B2,Integer programming decoder for machine translation ,University Of Southern California,"Kevin Knight, Kenji Yamada",2001-05-31,2002-05-31,2007-02-13,2007-02-13,https://patents.google.com/patent/US7177792B2/en
US7166434B2,Detection of nucleic acid sequence differences using coupled ligase detection and polymerase chain reactions ,"Cornell Research Foundation, Inc., Board Of Supervisors Of Louisiana State University And Agricultural And Mechanical College, Regents Of The University Of Minnesota","Francis Barany, Matthew Lubin, George Barany, Robert P. Hammer",1996-05-29,2004-05-12,2007-01-23,2007-01-23,https://patents.google.com/patent/US7166434B2/en
US7163712B2,Microstamping activated polymer surfaces ,Duke University,"Ashutosh Chilkoti, Zhongping Yang, Jinho Hyun",2000-03-03,2002-06-20,2007-01-16,2007-01-16,https://patents.google.com/patent/US7163712B2/en
US7176245B2,Block copolymer processing for mesostructured inorganic oxide materials ,The Regents Of The University Of California,"Galen D. Stucky, Bradley F. Chmelka, Dongyuan Zhao, Nick Melosh, Qisheng Huo, Jianglin Feng, Peidong Yang, David Pine, David Margolese, Wayne Lukens, Jr., Glenn H. Fredrickson, Patrick Schmidt-Winkel",1997-12-09,2003-04-30,2007-02-13,2007-02-13,https://patents.google.com/patent/US7176245B2/en
US7181409B1,Shared vehicle system and method involving reserving vehicles with highest states of charge ,The Regents Of The University Of California,"Hiroshi Murakami, Shunji Yano, Kazuhiro Nakamura, Matthew James Barth, Michael Donovan Todd",1999-07-07,1999-07-07,2007-02-20,2007-02-20,https://patents.google.com/patent/US7181409B1/en
US7175995B1,TCL-1 protein and related methods ,Thomas Jefferson University,"Giandomenico Russo, Carlo M. Croce",1994-10-27,1999-11-16,2007-02-13,2007-02-13,https://patents.google.com/patent/US7175995B1/en
US7172899B2,Methods to culture circovirus ,University Of Saskatchewan,"Qiang Liu, Suresh K. Tikoo, Philip Willson, Lorne A. Babiuk",2001-03-27,2004-05-07,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172899B2/en
US7177026B2,BRDF analyzer ,New York University,Kenneth Perlin,2002-07-17,2003-09-19,2007-02-13,2007-02-13,https://patents.google.com/patent/US7177026B2/en
US7172765B2,Biodegradable and/or bioabsorbable fibrous articles and methods for using the articles for medical applications ,The Research Foundation Of State University Of New York,"Benjamin Chu, Benjamin S. Hsiao, Dufei Fang, Collin Brathwaite",2001-05-16,2003-11-21,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172765B2/en
US7159782B2,Methods of driving a scanning beam device to achieve high frame rates ,University Of Washington,"Richard S. Johnston, Charles D. Melville, Cameron M. Lee",2004-12-23,2004-12-23,2007-01-09,2007-01-09,https://patents.google.com/patent/US7159782B2/en
US7172893B2,Virus vectors and methods of making and administering the same ,University Of North Carolina At Chapel Hill,"Joseph E. Rabinowitz, Richard Jude Samulski, Weidong Xiao",1998-11-10,2002-07-26,2007-02-06,2007-02-06,https://patents.google.com/patent/US7172893B2/en
US7170052B2,MALDI-IM-ortho-TOF mass spectrometry with simultaneous positive and negative mode detection ,"Ionwerks, Inc., The Regents Of The University Of California","Hiroshi Furutani, Michael V. Ugarov, Kimberly Prather, J. Albert Schultz",2003-12-31,2004-12-29,2007-01-30,2007-01-30,https://patents.google.com/patent/US7170052B2/en
US7187794B2,Noise treatment of low-dose computed tomography projections and images ,Research Foundation Of State University Of New York,"Zhengrong Liang, Hongbing Lu, Xiang Li",2001-10-18,2002-10-18,2007-03-06,2007-03-06,https://patents.google.com/patent/US7187794B2/en
US7177740B1,Method and apparatus for dynamic measuring three-dimensional parameters of tire with laser vision ,Beijing University Of Aeronautics And Astronautics,"Zhang Guangjun, Zhou Fuqiang, Wei Zhenzhong, Jiang Jie",2005-11-10,2005-11-18,2007-02-13,2007-02-13,https://patents.google.com/patent/US7177740B1/en
US7164268B2,Method and apparatus for spin-echo-train MR imaging using prescribed signal evolutions ,University Of Virginia Patent Foundation,"John P. Mugler, III, James R. Brookeman",2000-12-21,2001-12-21,2007-01-16,2007-01-16,https://patents.google.com/patent/US7164268B2/en
US7192708B2,Nucleic acid enzyme biosensors for ions ,The Board Of Trustees Of The University Of Illinois,"Yi Lu, Jing Li",2000-06-27,2003-11-06,2007-03-20,2007-03-20,https://patents.google.com/patent/US7192708B2/en
US7186352B2,Microfluidic systems with embedded materials and structures and method thereof ,The Regents Of The University Of California,"Jeffrey D. Morse, Klint A Rose, Mariam Maghribi, William Benett, Peter Krulevitch, Julie Hamilton, Robert T. Graff, Alan Jankowski",2002-04-24,2004-05-25,2007-03-06,2007-03-06,https://patents.google.com/patent/US7186352B2/en
US7195670B2,High throughput screening of crystallization of materials ,"California Institute Of Technology, The Regents Of The University Of California","Carl L. Hansen, Stephen R. Quake, James M. Berger",2000-06-27,2002-04-05,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195670B2/en
US7182465B2,"Methods, systems, and computer program products for imperceptibly embedding structured light patterns in projected color images for display on planar and non-planar surfaces ",The University Of North Carolina,"Henry Fuchs, Daniel Cotting, Martin Naef, Markus Gross",2004-02-25,2005-02-25,2007-02-27,2007-02-27,https://patents.google.com/patent/US7182465B2/en
US7190209B2,Low-power high-performance integrated circuit and related methods ,The Regents Of The University Of California,"Sung-Mo Kang, Seung-Moon Yoo",2001-05-22,2005-04-29,2007-03-13,2007-03-13,https://patents.google.com/patent/US7190209B2/en
US7187169B2,NMR and MRI apparatus and method ,The Regents Of The University Of California,"John Clarke, Nathan Kelso, SeungKyun Lee, Michael Moessle, Whittier Myers, Robert McDermott, Bernard ten Haken, Alexander Pines, Andreas Trabesinger",2004-11-03,2004-11-03,2007-03-06,2007-03-06,https://patents.google.com/patent/US7187169B2/en
US7195906B2,Bifidobacterium in the treatment of inflammatory disease ,"Enterprise Ireland (Trading As Bioresearch Ireland), University College Cork--National University Of Ireland","John Kevin Collins, Gerald Christopher O'Sullivan, Liam O'Mahony, Fergus Shanahan",1999-01-15,2004-02-23,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195906B2/en
US7158835B2,"Device for treating osteoporosis, hip and spine fractures and fusions with electric fields ",The Trustees Of The University Of Pennsylvania,"Carl T. Brighton, Solomon R. Pollack",2001-12-21,2002-07-10,2007-01-02,2007-01-02,https://patents.google.com/patent/US7158835B2/en
US7197647B1,Method of securing programmable logic configuration data ,Carnegie Mellon University,"Brian Christopher Van Essen, Jeffrey Wayne Kidd, Christopher Maverick Petersen, Herman H. Schmit",2002-09-30,2002-09-30,2007-03-27,2007-03-27,https://patents.google.com/patent/US7197647B1/en
US7160637B2,"Implantable, miniaturized microbial fuel cell ",The Regents Of The University Of California,"Mu Chiao, Liwei Lin, Kien-Bang Lam",2003-05-27,2003-05-27,2007-01-09,2007-01-09,https://patents.google.com/patent/US7160637B2/en
US7173385B2,Compact accelerator ,The Regents Of The University Of California,"George J. Caporaso, Stephen E. Sampayan, Hugh C. Kirbie",2004-01-15,2005-01-14,2007-02-06,2007-02-06,https://patents.google.com/patent/US7173385B2/en
US7179383B1,Method and apparatus for magnetoresistive monitoring of analytes in flow streams ,Iowa State University Research Foundation,"Marc D Porter, Jing Ni, G Brent Dawson, Ruth Shinar, Robert J Lipert, Michael C Granger, Mark Tondra",2000-12-13,2004-03-04,2007-02-20,2007-02-20,https://patents.google.com/patent/US7179383B1/en
US7184071B2,Method of three-dimensional object reconstruction from a video sequence using a generic model ,University Of Maryland,"Ramalingam Chellappa, Amit K. Roy Chowdhury, Sridhar Srinivasan",2002-08-23,2003-08-21,2007-02-27,2007-02-27,https://patents.google.com/patent/US7184071B2/en
US7158317B2,All optical extended “depth-of field” imaging system ,Ramot At Tel Aviv University Ltd.,"Eyal Ben-Eliezer, Zeev Zalevsky, Emanuel Maron, Naim Konforti, David Mendlovic",2002-03-14,2003-03-13,2007-01-02,2007-01-02,https://patents.google.com/patent/US7158317B2/en
US7188559B1,Fabrication of interleaved metallic and intermetallic composite laminate materials ,The Regents Of The University Of California,Kenneth Vecchio,1998-08-06,2002-02-11,2007-03-13,2007-03-13,https://patents.google.com/patent/US7188559B1/en
US7157530B2,Catalyst system for controlled polymerization ,Carnegie Mellon University,"Krzysztof Matyjaszewski, Sung Chul Hong",2000-10-06,2004-06-03,2007-01-02,2007-01-02,https://patents.google.com/patent/US7157530B2/en
US7196366B2,Stacked organic photosensitive devices ,The Trustees Of Princeton University,"Stephen Forrest, Jiangeng Xue, Soichi Uchida, Barry P. Rand",2004-08-05,2004-08-05,2007-03-27,2007-03-27,https://patents.google.com/patent/US7196366B2/en
US7176233B2,Salinosporamides and methods for use thereof ,The Regents Of The University Of California,"William Fenical, Paul Jensen, Tracy Mincer, Robert H. R. Feling",2002-06-24,2005-06-07,2007-02-13,2007-02-13,https://patents.google.com/patent/US7176233B2/en
